ABS_TIME,CMD,ACT_TO_ACT,PRE_TO_ACT,CMD_TO_PRE,ACT_TO_PRE,RD_16,RD_32,WR_16,WR_32,CMD_UTIL,OPEN_rdutil,OPEN_wrutil,OPENRD_distutil,OPENWR_distutil,Z_act2act
6620527800,PREpb,0,0,633800,656000,0,1,0,0,8,0.03125,0.0,0,0,-0.21946599565125405
6624459300,PREpb,0,0,59370300,59392500,0,0,0,0,4,0.015625,0.0,0,0,-0.21946599565125405
6624485900,ACTV,59419100,26600,0,0,0,0,0,0,0,0,0,0,0,0.5951773738926545
6625128500,PREpb,0,0,620500,642600,1,0,0,0,8,0.015625,0.0,0,0,-0.21946599565125405
6625372200,ACTV,5500400,4844400,0,0,0,0,0,0,0,0,0,0,0,-0.14405481658864094
6625686800,ACTV,1200900,558300,0,0,0,0,0,0,0,0,0,0,0,-0.20300150489852842
6626418000,PREpb,0,0,603000,731200,0,4,0,0,20,0.125,0.0,1.0,0,-0.21946599565125405
6626604200,ACTV,0,186200,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
6626741600,ACTV,0,8594600,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
6627260300,PREpb,0,0,633800,656100,0,1,0,0,10,0.03125,0.0,0,0,-0.21946599565125405
6627309100,PREpb,0,0,922200,1936900,2,0,0,0,4,0.015625,0.0,0.0,0,-0.21946599565125405
6627388800,PREpb,0,0,9875500,647200,0,0,0,0,4,0.0,0.0,0,0,-0.21946599565125405
6628146400,ACTV,0,837300,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
6630465200,PREpb,0,0,496700,2318800,2,0,1,0,12,0.03125,0.015625,1.0,0,-0.21946599565125405
6630491800,ACTV,2345400,26600,0,0,0,0,0,0,0,0,0,0,0,-0.18731026527283562
6630806700,PREpb,0,0,81751400,81773500,0,0,0,0,8,0.0,0.03125,0,0,-0.21946599565125405
6631183700,PREpb,0,0,669700,691900,0,0,0,1,4,0.0,0.03125,0,0,-0.21946599565125405
6633377800,PREpb,0,0,651600,2886000,2,0,1,0,10,0.015625,0.046875,0.0,29.0,-0.21946599565125405
6633568400,ACTV,35027400,34579600,0,0,0,0,0,0,0,0,0,0,0,0.26076408461523104
6634995700,ACTV,0,36006900,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
6635651600,PREpb,0,0,633800,655900,0,4,0,0,16,0.03125,0.0,0,0,-0.21946599565125405
6636547000,ACTV,6055200,3169200,0,0,0,0,0,0,0,0,0,0,0,-0.1364484384808783
6637238300,PREpb,0,0,669200,691300,0,0,0,1,8,0.0,0.03125,0,0,-0.21946599565125405
6639077700,ACTV,31484500,30828700,0,0,0,0,0,0,0,0,0,0,0,0.21219047791373075
6639720300,PREpb,0,0,620500,642600,1,0,0,0,8,0.015625,0.0,0,0,-0.21946599565125405
6641396100,ACTV,14654500,14007300,0,0,0,0,0,0,0,0,0,0,0,-0.01855094882319358
6642362500,PREpb,0,0,651700,966400,1,0,1,0,10,0.015625,0.015625,0,0,-0.21946599565125405
6656456600,ACTV,107423400,25649900,0,0,0,0,0,0,0,0,0,0,0,1.253322392995883
6657130400,PREpb,0,0,651700,673800,0,0,1,0,8,0.0,0.015625,0,0,-0.21946599565125405
6666731100,ACTV,145530300,99647100,0,0,0,0,0,0,0,0,0,0,0,1.7757728074059427
6666748700,ACTV,10292100,9618300,0,0,0,0,0,0,0,0,0,0,0,-0.07836000408149178
6667697500,PREpb,0,0,651800,966400,1,0,1,0,14,0.015625,0.015625,0,0,-0.21946599565125405
6686659700,ACTV,0,29529300,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
6991059500,PREpb,0,0,634100,354512500,0,1,0,0,10,0.03125,0.03125,0,0,-0.21946599565125405
6993182400,ACTV,358186700,357530800,0,0,0,0,0,0,0,0,0,0,0,4.6913189239085025
6993315400,PREpb,0,0,75300,133000,0,0,0,2,10,0.0,0.0625,0,1.0,-0.21946599565125405
6997238300,ACTV,330507200,329540800,0,0,0,0,0,0,0,0,0,0,0,4.311829481165502
6997894200,PREpb,0,0,633800,655900,0,1,0,0,20,0.03125,0.0,0,0,-0.21946599565125405
7085312500,ACTV,88074200,87418300,0,0,0,0,0,0,0,0,0,0,0,0.988042415918159
7085968400,PREpb,0,0,633800,655900,0,1,0,0,8,0.03125,0.0,0,0,-0.21946599565125405
7100171900,PREpb,0,0,106931800,106989500,0,0,0,0,4,0.0,0.0625,0,1.0,-0.21946599565125405
7128968600,ACTV,517337100,516370800,0,0,0,0,0,0,0,0,0,0,0,6.873291019080944
7130272000,PREpb,0,0,651800,1303400,3,0,3,0,18,0.03125,0.03125,1.0,1.0,-0.21946599565125405
7132098700,ACTV,0,1826700,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
7158853600,ACTV,0,72885200,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
7159545200,PREpb,0,0,633900,691600,0,2,0,0,18,0.0625,0.0,1.0,0,-0.21946599565125405
7166566600,ACTV,0,7021400,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
7167258200,PREpb,0,0,633900,691600,0,2,0,0,10,0.0625,0.0,1.0,0,-0.21946599565125405
7178622400,ACTV,552018200,551362100,0,0,0,0,0,0,0,0,0,0,0,7.348773282586943
7179278700,PREpb,0,0,634100,656300,0,1,0,0,8,0.03125,0.0,0,0,-0.21946599565125405
7202042500,ACTV,23420100,22763800,0,0,0,0,0,0,0,0,0,0,0,0.1016265348491287
7202685100,PREpb,0,0,620500,642600,1,0,0,0,8,0.015625,0.0,0,0,-0.21946599565125405
7204254300,PREpb,0,0,2189700,2211800,0,0,0,0,4,0.015625,0.0,0,0,-0.21946599565125405
7207126300,ACTV,0,2872000,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
7207769100,PREpb,0,0,620500,642800,1,0,0,0,8,0.015625,0.0,0,0,-0.21946599565125405
7208349900,ACTV,0,580800,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
7208979800,PREpb,0,0,607800,629900,1,0,0,0,10,0.015625,0.0,0,0,-0.21946599565125405
7209688800,ACTV,0,709000,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
7210331800,PREpb,0,0,616400,643000,1,0,0,0,20,0.015625,0.0,0,0,-0.21946599565125405
7211812100,PREpb,0,0,620500,2123300,1,0,0,0,6,0.03125,0.0,6.0,0,-0.21946599565125405
7212494600,ACTV,0,682500,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
7213137400,PREpb,0,0,620700,642800,1,0,0,0,8,0.015625,0.0,0,0,-0.21946599565125405
7214418600,PREpb,0,0,1901900,1924000,0,0,0,0,4,0.015625,0.0,0,0,-0.21946599565125405
7214897300,ACTV,0,478700,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
7215540100,PREpb,0,0,620600,642800,1,0,0,0,8,0.015625,0.0,0,0,-0.21946599565125405
7217078200,ACTV,0,1538100,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
7232769500,ACTV,591373400,590407000,0,0,0,0,0,0,0,0,0,0,0,7.888338047739468
7232787300,ACTV,15709100,17247200,0,0,0,0,0,0,0,0,0,0,0,-0.004092249557788923
7233398800,PREpb,0,0,602700,629300,0,1,0,0,18,0.03125,0.0,0,0,-0.21946599565125405
7233890700,PREpb,0,0,602500,1103400,1,2,0,0,10,0.0625,0.0,2.0,0,-0.21946599565125405
7235660100,PREpb,0,0,2864000,2890600,0,0,0,0,14,0.03125,0.0,0,0,-0.21946599565125405
7235686800,ACTV,2917300,26700,0,0,0,0,0,0,0,0,0,0,0,-0.17946944400421724
7235926000,PREpb,0,0,217100,239200,0,1,0,0,8,0.03125,0.0,0,0,-0.21946599565125405
7235952600,ACTV,265800,26600,0,0,0,0,0,0,0,0,0,0,0,-0.21582184406321636
7236626300,PREpb,0,0,651500,673700,0,0,1,0,8,0.0,0.015625,0,0,-0.21946599565125405
7236879000,ACTV,926400,252700,0,0,0,0,0,0,0,0,0,0,0,-0.20676493458594883
7237535000,PREpb,0,0,633800,656000,0,1,0,0,8,0.03125,0.0,0,0,-0.21946599565125405
7239246100,ACTV,2367100,1711100,0,0,0,0,0,0,0,0,0,0,0,-0.1870127555306971
7239902000,PREpb,0,0,633700,655900,0,1,0,0,8,0.03125,0.0,0,0,-0.21946599565125405
7240939400,ACTV,554279700,583809000,0,0,0,0,0,0,0,0,0,0,0,7.379778733363268
7241631000,PREpb,0,0,669400,691600,0,0,0,3,8,0.0,0.03125,0,0,-0.21946599565125405
7250934900,PREpb,0,0,84310600,84368300,0,0,0,0,4,0.0625,0.0,1.0,0,-0.21946599565125405
7251116700,PREpb,0,0,11848400,11870600,0,0,0,0,4,0.03125,0.0,0,0,-0.21946599565125405
7256972100,ACTV,620425100,265912600,0,0,0,0,0,0,0,0,0,0,0,8.28664052588166
7257628000,PREpb,0,0,633700,655900,0,1,0,0,8,0.03125,0.0,0,0,-0.21946599565125405
7257676900,ACTV,264494500,157505000,0,0,0,0,0,0,0,0,0,0,0,3.4067870224158545
7258367800,PREpb,0,0,668800,690900,0,0,0,1,8,0.0,0.03125,0,0,-0.21946599565125405
7258633800,ACTV,17694400,17002800,0,0,0,0,0,0,0,0,0,0,0,0.023126464316294018
7261170100,ACTV,94603500,10235200,0,0,0,0,0,0,0,0,0,0,0,1.077559943998575
7261826000,PREpb,0,0,633700,655900,0,1,0,0,14,0.03125,0.0,0,0,-0.21946599565125405
7268514900,PREpb,0,0,1037300,35727600,0,3,0,0,10,0.15625,0.0,2.5,0,-0.21946599565125405
7275105300,ACTV,18133200,17477300,0,0,0,0,0,0,0,0,0,0,0,0.029142467765620364
7275123000,ACTV,17446100,16755200,0,0,0,0,0,0,0,0,0,0,0,0.019722239939658347
7275765600,PREpb,0,0,633800,660300,0,1,0,0,12,0.03125,0.0,0,0,-0.21946599565125405
7275779000,PREpb,0,0,611800,656000,0,1,0,0,4,0.03125,0.0,0,0,-0.21946599565125405
7276071500,ACTV,0,34440500,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
7276470300,PREpb,0,0,376700,398800,0,3,0,0,12,0.03125,0.0,0,0,-0.21946599565125405
7277835800,ACTV,0,1365500,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
7280167600,ACTV,2331800,3697300,0,0,0,0,0,0,0,0,0,0,0,-0.1874967229914109
7280823900,PREpb,0,0,634200,656300,0,2,0,0,20,0.03125,0.0,0,0,-0.21946599565125405
7283842500,ACTV,0,3018600,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
7286103000,ACTV,24932900,24277000,0,0,0,0,0,0,0,0,0,0,0,0.12236721401535681
7286758800,PREpb,0,0,633700,655800,0,1,0,0,12,0.03125,0.0,0,0,-0.21946599565125405
7293483300,PREpb,0,0,633400,9640800,0,5,0,0,12,0.15625,0.0,5.0,0,-0.21946599565125405
7294937500,ACTV,62150200,26422600,0,0,0,0,0,0,0,0,0,0,0,0.6326211000103737
7296453900,PREpb,0,0,620600,1516400,0,4,0,0,14,0.125,0.0,1.0,0,-0.21946599565125405
7297030200,ACTV,21924900,21264600,0,0,0,0,0,0,0,0,0,0,0,0.0811271539069392
7297686500,PREpb,0,0,634100,656300,0,1,0,0,8,0.03125,0.0,0,0,-0.21946599565125405
7301635000,ACTV,0,3948500,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
7302291000,PREpb,0,0,633900,656000,0,1,0,0,8,0.03125,0.0,0,0,-0.21946599565125405
7303590200,PREpb,0,0,669300,64344100,0,0,0,1,6,0.03125,0.03125,0,0,-0.21946599565125405
7305700700,ACTV,21858200,12217400,0,0,0,0,0,0,0,0,0,0,0,0.08021268847833832
7306099500,PREpb,0,0,376700,398800,0,0,0,1,8,0.0,0.03125,0,0,-0.21946599565125405
7306126100,ACTV,425400,26600,0,0,0,0,0,0,0,0,0,0,0,-0.21363370789522984
7306782500,PREpb,0,0,634200,656400,0,1,0,0,8,0.03125,0.0,0,0,-0.21946599565125405
7307540400,ACTV,68294300,3950200,0,0,0,0,0,0,0,0,0,0,0,0.7168574874146718
7310098100,ACTV,2557700,6507900,0,0,0,0,0,0,0,0,0,0,0,-0.18439960544536982
7311099900,PREpb,0,0,669500,1001800,0,2,0,1,28,0.03125,0.03125,0,0,-0.21946599565125405
7311751300,ACTV,5625200,4968800,0,0,0,0,0,0,0,0,0,0,0,-0.14234379281818532
7313258300,PREpb,0,0,633900,1507000,0,4,0,0,14,0.125,0.0,2.0,0,-0.21946599565125405
7314313100,ACTV,19375600,17859200,0,0,0,0,0,0,0,0,0,0,0,0.046175928762527955
7314969600,PREpb,0,0,634300,656500,0,1,0,0,8,0.03125,0.0,0,0,-0.21946599565125405
7316556500,ACTV,0,1586900,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
7317248200,PREpb,0,0,634100,691700,0,2,0,0,10,0.0625,0.0,1.0,0,-0.21946599565125405
7317394400,ACTV,678316700,677674100,0,0,0,0,0,0,0,0,0,0,0,9.080341677401764
7318086000,PREpb,0,0,669300,691600,0,0,0,1,8,0.0,0.03125,0,0,-0.21946599565125405
7319663900,ACTV,0,1577900,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
7320581900,PREpb,0,0,669700,918000,0,0,0,2,10,0.0,0.0625,0,8.0,-0.21946599565125405
7320661700,ACTV,0,79800,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
7321353400,PREpb,0,0,669500,691700,0,0,0,1,8,0.0,0.03125,0,0,-0.21946599565125405
7349664500,ACTV,74541500,73885500,0,0,0,0,0,0,0,0,0,0,0,0.802507388847287
7349682200,ACTV,29020500,28328800,0,0,0,0,0,0,0,0,0,0,0,0.17840872654832485
7349881600,ACTV,48246600,47590600,0,0,0,0,0,0,0,0,0,0,0,0.44200098707041524
7350529300,PREpb,0,0,48872200,647700,0,0,0,0,14,0.0,0.0,0,0,-0.21946599565125405
7350657900,ACTV,0,128600,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
7350941600,PREpb,0,0,30257700,1259400,0,0,0,0,8,0.0,0.0,0,0,-0.21946599565125405
7351398500,ACTV,0,869200,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
7352041000,PREpb,0,0,620300,642500,2,0,0,0,8,0.015625,0.0,0,0,-0.21946599565125405
7353827500,ACTV,0,2885900,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
7354518800,PREpb,0,0,669100,691300,0,0,0,1,8,0.0,0.03125,0,0,-0.21946599565125405
7355680300,PREpb,0,0,669300,39123800,0,0,0,1,6,0.0625,0.03125,1.0,0,-0.21946599565125405
7374497000,ACTV,0,19978200,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
7375188200,PREpb,0,0,633700,691200,0,2,0,0,10,0.0625,0.0,1.0,0,-0.21946599565125405
7380041500,ACTV,5544500,4853300,0,0,0,0,0,0,0,0,0,0,0,-0.14345020001590783
7380732600,PREpb,0,0,668900,691100,0,0,0,1,8,0.0,0.03125,0,0,-0.21946599565125405
7384571700,ACTV,0,3839100,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
7385298200,PREpb,0,0,669000,726500,0,0,0,2,24,0.0,0.0625,0,1.0,-0.21946599565125405
7385945200,ACTV,36280700,110166200,0,0,0,0,0,0,0,0,0,0,0,0.27794698598952616
7387621300,PREpb,0,0,909200,1676100,2,2,0,0,10,0.015625,0.0,0.0,0,-0.21946599565125405
7387647800,ACTV,0,26500,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
7388304100,PREpb,0,0,634100,656300,0,1,0,0,8,0.03125,0.0,0,0,-0.21946599565125405
7388610000,PREpb,0,0,3980800,4038300,0,0,0,0,4,0.0,0.0625,0,1.0,-0.21946599565125405
7390985100,ACTV,80887000,79885200,0,0,0,0,0,0,0,0,0,0,0,0.8895049957016633
7392697300,PREpb,0,0,634100,5049500,0,4,0,0,16,0.15625,0.0,1.75,0,-0.21946599565125405
7398282700,ACTV,81726200,42602400,0,0,0,0,0,0,0,0,0,0,0,0.9010105337478681
7398961200,PREpb,0,0,669600,7976100,0,1,0,1,10,0.03125,0.03125,0,0,-0.21946599565125405
7400707200,ACTV,13059400,8009900,0,0,0,0,0,0,0,0,0,0,0,-0.04041997138932953
7401168400,PREpb,0,0,669500,2885700,0,0,0,2,20,0.0,0.0625,0,5.0,-0.21946599565125405
7401398800,PREpb,0,0,669500,691600,0,0,0,1,4,0.0,0.03125,0,0,-0.21946599565125405
7418569000,PREpb,0,0,105944600,106817700,0,0,0,0,4,0.125,0.0,2.0,0,-0.21946599565125405
7423418800,ACTV,25136100,22250400,0,0,0,0,0,0,0,0,0,0,0,0.12515311169289353
7424385000,PREpb,0,0,651600,966200,0,0,1,0,8,0.0,0.015625,0,0,-0.21946599565125405
7428844400,PREpb,0,0,634200,142741400,0,1,0,0,6,0.0625,0.0,2.0,0,-0.21946599565125405
7429535700,ACTV,44964000,40925700,0,0,0,0,0,0,0,0,0,0,0,0.39699612626194064
7429553500,ACTV,117802200,10984500,0,0,0,0,0,0,0,0,0,0,0,1.3956170525215628
7429943600,PREpb,0,0,239500,390100,0,0,0,3,18,0.0,0.09375,0,3.0,-0.21946599565125405
7430147500,PREpb,0,0,585200,611800,0,0,0,1,6,0.0,0.03125,0,0,-0.21946599565125405
7432071200,ACTV,8652400,7686200,0,0,0,0,0,0,0,0,0,0,0,-0.10084049828354376
7432727700,PREpb,0,0,634200,656500,0,1,0,0,16,0.03125,0.0,0,0,-0.21946599565125405
7435289400,ACTV,5753700,5141900,0,0,0,0,0,0,0,0,0,0,0,-0.14058204158017612
7435537500,ACTV,84139000,83496500,0,0,0,0,0,0,0,0,0,0,0,0.9340903266433435
7436228700,PREpb,0,0,669100,691200,0,0,0,1,12,0.0,0.03125,0,0,-0.21946599565125405
7436902500,ACTV,4831300,4174800,0,0,0,0,0,0,0,0,0,0,0,-0.153228262140018
7437452100,ACTV,36744900,36053300,0,0,0,0,0,0,0,0,0,0,0,0.28431122664854463
7437806700,PREpb,0,0,634000,904200,0,6,0,0,20,0.1875,0.0,1.4,0,-0.21946599565125405
7438693700,ACTV,0,37294900,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
7439469500,PREpb,0,0,634100,775800,0,1,0,1,10,0.03125,0.03125,0,0,-0.21946599565125405
7439682400,ACTV,0,212900,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
7440338600,PREpb,0,0,634100,656200,0,1,0,0,8,0.03125,0.0,0,0,-0.21946599565125405
7442231300,ACTV,6941900,12083800,0,0,0,0,0,0,0,0,0,0,0,-0.12429166943229653
7449138100,ACTV,13600600,12909400,0,0,0,0,0,0,0,0,0,0,0,-0.03300005100014216
7449829700,PREpb,0,0,669500,691600,0,0,0,1,16,0.0,0.03125,0,0,-0.21946599565125405
7450809100,ACTV,164706100,21964700,0,0,0,0,0,0,0,0,0,0,0,2.0386754485718317
7450826900,ACTV,11144500,10488300,0,0,0,0,0,0,0,0,0,0,0,-0.06667349236725802
7451469600,PREpb,0,0,633800,660500,0,1,0,0,12,0.03125,0.0,0,0,-0.21946599565125405
7452169800,PREpb,0,0,1271900,1342900,0,0,0,1,4,0.0,0.03125,0,0,-0.21946599565125405
7452630900,ACTV,1804000,461100,0,0,0,0,0,0,0,0,0,0,0,-0.19473292768729614
7453255900,PREpb,0,0,567600,625000,0,2,0,0,10,0.0625,0.0,1.0,0,-0.21946599565125405
7453282400,ACTV,651500,26500,0,0,0,0,0,0,0,0,0,0,0,-0.21053384832391558
7454133600,PREpb,0,0,669400,851200,0,0,0,2,10,0.0,0.0625,0,1.0,-0.21946599565125405
7457178900,ACTV,0,3045300,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
7460972000,PREpb,0,0,62680400,69986900,0,0,0,0,6,0.03125,0.03125,0,0,-0.21946599565125405
7460998700,ACTV,70013600,26700,0,0,0,0,0,0,0,0,0,0,0,0.7404293076754439
7461153800,ACTV,155100,181800,0,0,0,0,0,0,0,0,0,0,0,-0.21733955505191377
7463370700,ACTV,0,33223200,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
7464027100,PREpb,0,0,634200,656400,0,3,0,0,20,0.03125,0.0,0,0,-0.21946599565125405
7476411900,PREpb,0,0,784400,25602800,2,2,0,0,12,0.109375,0.0,4.0,0,-0.21946599565125405
7477560100,ACTV,0,16588100,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
7478251600,PREpb,0,0,669400,691500,0,3,0,2,8,0.0,0.03125,0,0,-0.21946599565125405
7497236800,ACTV,48098700,47407100,0,0,0,0,0,0,0,0,0,0,0,0.4399732593809089
7497928500,PREpb,0,0,669500,691700,0,0,0,1,8,0.0,0.03125,0,0,-0.21946599565125405
7498624200,ACTV,41445300,44490600,0,0,0,0,0,0,0,0,0,0,0,0.34875430461849344
7499497500,PREpb,0,0,46033300,873300,0,0,0,0,16,0.0,0.0,0,0,-0.21946599565125405
7500313100,ACTV,36942400,36286000,0,0,0,0,0,0,0,0,0,0,0,0.2870189766057961
7501004600,PREpb,0,0,669300,691500,0,0,0,1,8,0.0,0.03125,0,0,-0.21946599565125405
7504253600,PREpb,0,0,633800,53444500,0,1,0,0,6,0.140625,0.0,4.7,0,-0.21946599565125405
7505791500,ACTV,54982400,1537900,0,0,0,0,0,0,0,0,0,0,0,0.5343496562453751
7506452300,PREpb,0,0,2832500,660800,0,0,0,0,6,0.0,0.0,0,0,-0.21946599565125405
7506736000,PREpb,0,0,77031900,77182500,0,0,0,0,4,0.0,0.09375,0,3.0,-0.21946599565125405
7510973300,ACTV,0,4521000,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
7511629500,PREpb,0,0,634000,656200,0,2,0,0,24,0.03125,0.0,0,0,-0.21946599565125405
7515113300,ACTV,0,3483800,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
7515906600,PREpb,0,0,633900,793300,0,2,0,0,30,0.0625,0.0,1.0,0,-0.21946599565125405
7516013000,PREpb,0,0,704900,38452900,0,5,0,0,4,0.15625,0.03125,1.25,0,-0.21946599565125405
7517360500,ACTV,0,1453900,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
7517768100,PREpb,0,0,20509100,20531300,0,0,0,0,10,0.0,0.03125,0,0,-0.21946599565125405
7524227500,PREpb,0,0,669600,392128800,1,7,2,1,6,0.234375,0.0625,5.0,3.0,-0.21946599565125405
7529675200,ACTV,100121700,22939200,0,0,0,0,0,0,0,0,0,0,0,1.1532151633105
7534670700,ACTV,36046500,35173200,0,0,0,0,0,0,0,0,0,0,0,0.2747360743946487
7537601400,ACTV,20240900,21694800,0,0,0,0,0,0,0,0,0,0,0,0.058039301106880936
7537845100,ACTV,8169900,31109100,0,0,0,0,0,0,0,0,0,0,0,-0.10745563425505689
7538722700,PREpb,0,0,851000,877600,0,2,0,0,40,0.03125,0.0,0,0,-0.21946599565125405
7539272100,PREpb,0,0,638000,42035300,0,0,0,1,12,0.0,0.0625,0,8.0,-0.21946599565125405
7540251500,ACTV,2650100,24344900,0,0,0,0,0,0,0,0,0,0,0,-0.1831327897691671
7540973900,PREpb,0,0,629400,6303200,2,18,0,0,32,0.578125,0.0,2.1052631578947367,0,-0.21946599565125405
7543500600,ACTV,106598100,105693900,0,0,0,0,0,0,0,0,0,0,0,1.2420074257061633
7543562600,PREpb,0,0,602700,43249500,0,4,0,0,16,0.125,0.03125,1.3333333333333333,0,-0.21946599565125405
7544156300,PREpb,0,0,633500,655700,0,1,0,0,4,0.03125,0.0,0,0,-0.21946599565125405
7545650500,ACTV,2149900,1494200,0,0,0,0,0,0,0,0,0,0,0,-0.18999059497735543
7545788000,ACTV,5536500,29881400,0,0,0,0,0,0,0,0,0,0,0,-0.14355988102683445
7546470700,PREpb,0,0,620700,682700,2,11,0,0,28,0.046875,0.0,2.0,0,-0.21946599565125405
7547867000,ACTV,0,1396300,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
7549152200,PREpb,0,0,633700,1285200,0,9,0,0,24,0.28125,0.0,2.5,0,-0.21946599565125405
7549396100,ACTV,0,243900,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
7550194200,PREpb,0,0,195000,798100,0,4,0,0,26,0.125,0.0,3.3333333333333335,0,-0.21946599565125405
7551063400,PREpb,0,0,634100,1667300,0,2,0,0,12,0.1875,0.0,3.4,0,-0.21946599565125405
7551387100,ACTV,0,323700,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
7553585100,PREpb,0,0,15713400,15740000,0,0,0,0,14,0.03125,0.0,0,0,-0.21946599565125405
7555712700,ACTV,10062200,11556400,0,0,0,0,0,0,0,0,0,0,0,-0.08151196213299618
7555814600,ACTV,17969500,2229500,0,0,0,0,0,0,0,0,0,0,0,0.02689812007953394
7556798700,PREpb,0,0,709400,1086000,0,14,0,0,30,0.21875,0.0,1.0,0,-0.21946599565125405
7556891900,PREpb,0,0,838000,1077300,0,4,0,0,4,0.125,0.0,1.0,0,-0.21946599565125405
7557848700,ACTV,23178000,16874800,0,0,0,0,0,0,0,0,0,0,0,0.09830731325596118
7558504900,PREpb,0,0,634000,656200,0,1,0,0,8,0.03125,0.0,0,0,-0.21946599565125405
7560482300,PREpb,0,0,1046600,82922200,0,1,0,0,6,0.15625,0.03125,2.0,0,-0.21946599565125405
7560500000,PREpb,0,0,4446100,4685400,0,0,0,0,4,0.125,0.0,1.0,0,-0.21946599565125405
7560677400,PREpb,0,0,2806500,2828700,0,0,0,0,4,0.03125,0.0,0,0,-0.21946599565125405
7560703900,ACTV,9316800,9640500,0,0,0,0,0,0,0,0,0,0,0,-0.0917314903260861
7561395500,PREpb,0,0,669400,691600,0,4,0,1,8,0.0,0.03125,0,0,-0.21946599565125405
7563580800,ACTV,0,2185300,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
7565052400,PREpb,0,0,22092500,64739300,0,0,0,0,16,0.125,0.03125,1.3333333333333333,0,-0.21946599565125405
7565132200,PREpb,0,0,629500,1551400,0,3,0,0,6,0.09375,0.0,1.0,0,-0.21946599565125405
7565504600,ACTV,9791900,8705900,0,0,0,0,0,0,0,0,0,0,0,-0.0852178092896801
7566373500,PREpb,0,0,634000,868900,0,5,0,0,24,0.15625,0.0,1.75,0,-0.21946599565125405
7568328600,PREpb,0,0,3825900,4747800,0,0,0,0,4,0.09375,0.0,1.0,0,-0.21946599565125405
7568355300,ACTV,4774500,26700,0,0,0,0,0,0,0,0,0,0,0,-0.15400699731759718
7569046700,PREpb,0,0,4544000,691400,0,0,0,0,6,0.0,0.0,0,0,-0.21946599565125405
7572193900,PREpb,0,0,974600,6689300,0,1,0,0,6,0.1875,0.0,4.0,0,-0.21946599565125405
7576094200,PREpb,0,0,633800,75781100,0,6,0,0,16,0.3125,0.03125,3.5555555555555554,0,-0.21946599565125405
7584214500,ACTV,26365800,23537100,0,0,0,0,0,0,0,0,0,0,0,0.14201245408495508
7584888200,PREpb,0,0,651500,673700,0,0,1,0,8,0.0,0.015625,0,0,-0.21946599565125405
7597601500,PREpb,0,0,58967400,100364700,0,0,0,0,4,0.0,0.0625,0,8.0,-0.21946599565125405
7600234200,ACTV,102997400,2632700,0,0,0,0,0,0,0,0,0,0,0,1.192641373700718
7601670800,PREpb,0,0,634200,1436600,0,10,0,0,26,0.3125,0.0,1.4444444444444444,0,-0.21946599565125405
7601684000,PREpb,0,0,45630100,45869400,0,0,0,0,4,0.125,0.0,1.0,0,-0.21946599565125405
7605145800,ACTV,49331200,3461800,0,0,0,0,0,0,0,0,0,0,0,0.4568709901267948
7609623000,PREpb,0,0,45120300,41267700,0,0,0,0,18,0.0,0.0,0,0,-0.21946599565125405
